DateTime	ASI:airspeed	Altimeter:altitude	RC:roll	HI:heading
[State]	Standing
2019-10-14.13:12:39	102.188	2970.88	0.0357347	9.57651
2019-10-14.13:12:40	101.691	2978.35	0.0352628	9.6241
2019-10-14.13:12:41	101.207	2985.76	0.0347826	9.67046
2019-10-14.13:12:42	100.736	2993.13	0.0342964	9.71546
2019-10-14.13:12:43	100.278	3000.44	0.0338143	9.75971
2019-10-14.13:12:44	99.8325	3007.7	0.0333448	9.8031
2019-10-14.13:12:45	99.3994	3014.91	0.0328879	9.8454
2019-10-14.13:12:46	98.9788	3022.07	0.0324432	9.88667
2019-10-14.13:12:47	98.5716	3029.16	0.0319666	9.93702
2019-10-14.13:12:48	98.1756	3036.16	0.0314649	9.9882
2019-10-14.13:12:49	97.7916	3043.08	0.0309745	10.0376
2019-10-14.13:12:50	97.4178	3049.92	0.0305099	10.0864
2019-10-14.13:12:51	97.0594	3056.67	0.0301578	10.0857
2019-10-14.13:12:52	96.7604	3063.25	0.0300267	9.97393
2019-10-14.13:12:53	96.5645	3069.53	0.029981	9.78725
[State]	Cruise
2019-10-14.13:12:54	96.4985	3075.42	0.0299251	9.54927
2019-10-14.13:12:55	96.5708	3080.89	0.0298433	9.29331
2019-10-14.13:12:56	96.7706	3085.97	0.0297853	9.05477
2019-10-14.13:12:57	97.0696	3090.73	0.0297991	8.86606
2019-10-14.13:12:58	97.4268	3095.28	0.0298829	8.75187
2019-10-14.13:12:59	97.7939	3099.77	0.0299884	8.7258
2019-10-14.13:13:00	98.1782	3104.29	0.0307089	8.41507
2019-10-14.13:13:01	98.7201	3108.49	0.0315535	8.08096
2019-10-14.13:13:02	99.3591	3112.36	0.0319848	7.8226
2019-10-14.13:13:03	100.101	3115.92	0.0322128	7.5414
2019-10-14.13:13:04	100.92	3119.2	0.032463	7.28563
2019-10-14.13:13:05	101.81	3122.22	0.0329382	7.04802
2019-10-14.13:13:06	102.756	3125.02	0.0336333	6.81407
2019-10-14.13:13:07	103.748	3127.63	0.0343182	6.61281
2019-10-14.13:13:08	104.775	3130.09	0.0349044	6.41146
2019-10-14.13:13:09	105.829	3132.45	0.0354256	6.2113
2019-10-14.13:13:10	106.905	3134.75	0.0359732	6.01271
2019-10-14.13:13:11	107.999	3136.99	0.0365619	5.81866
2019-10-14.13:13:12	109.111	3139.19	0.0371544	5.62847
2019-10-14.13:13:13	110.239	3141.34	0.037706	5.44132
2019-10-14.13:13:14	111.38	3143.44	0.0382053	5.25903
2019-10-14.13:13:15	112.527	3145.5	0.0386741	5.08236
2019-10-14.13:13:16	113.675	3147.51	0.0391375	4.9097
2019-10-14.13:13:17	114.821	3149.48	0.0395912	4.74225
2019-10-14.13:13:18	115.964	3151.41	0.0400205	4.57879
2019-10-14.13:13:19	117.104	3153.28	0.0404155	4.41954
2019-10-14.13:13:20	118.24	3155.11	0.0407819	4.26478
2019-10-14.13:13:21	119.373	3156.89	0.0411311	4.11428
2019-10-14.13:13:22	120.502	3158.61	0.0414666	3.96817
2019-10-14.13:13:23	121.626	3160.29	0.0417846	3.82635
2019-10-14.13:13:24	122.745	3161.92	0.0420806	3.68924
2019-10-14.13:13:25	123.853	3163.5	0.0423551	3.55728
2019-10-14.13:13:26	124.95	3165.03	0.0426131	3.42951
2019-10-14.13:13:27	126.036	3166.52	0.0428557	3.30592
2019-10-14.13:13:28	127.109	3167.95	0.0430814	3.18665
2019-10-14.13:13:29	128.171	3169.35	0.0432898	3.07145
2019-10-14.13:13:30	129.22	3170.69	0.0434828	2.96028
2019-10-14.13:13:31	130.257	3171.99	0.0436622	2.85306
2019-10-14.13:13:32	131.28	3173.24	0.0438284	2.74966
2019-10-14.13:13:33	132.29	3174.45	0.0439814	2.64998
2019-10-14.13:13:34	133.287	3175.62	0.0441215	2.55392
2019-10-14.13:13:35	134.27	3176.74	0.0442498	2.46137
2019-10-14.13:13:36	135.236	3177.83	0.044366	2.37305
2019-10-14.13:13:37	136.183	3178.88	0.0444715	2.28784
2019-10-14.13:13:38	137.112	3179.88	0.0445657	2.20596
2019-10-14.13:13:39	138.022	3180.86	0.0446486	2.12735
2019-10-14.13:13:40	138.913	3181.79	0.0447242	2.05156
2019-10-14.13:13:41	139.782	3182.69	0.0447902	1.97875
2019-10-14.13:13:42	140.63	3183.56	0.0448448	1.9089
2019-10-14.13:13:43	141.458	3184.39	0.044889	1.84212
2019-10-14.13:13:44	142.265	3185.19	0.0449243	1.77815
2019-10-14.13:13:45	143.052	3185.95	0.0449518	1.71676
2019-10-14.13:13:46	143.979	3186.28	0.0461788	-0.250296
2019-10-14.13:13:47	146.194	3181.22	0.0470727	-1.29247
2019-10-14.13:13:48	148.029	3175.68	0.0446983	-0.467568
2019-10-14.13:13:49	149.956	3170.41	0.045152	-1.80242
2019-10-14.13:13:50	152.189	3163	0.0465603	-1.57614
2019-10-14.13:13:51	153.96	3156.73	0.0458377	-0.83181
2019-10-14.13:13:52	155.44	3151.89	0.0458458	-1.3979
2019-10-14.13:13:53	157.148	3145.83	0.0469273	-1.87802
2019-10-14.13:13:54	158.951	3138.7	0.0469697	-1.91505
2019-10-14.13:13:55	160.532	3131.96	0.0460117	-1.52896
2019-10-14.13:13:56	161.781	3126.47	0.0460124	-1.0298
2019-10-14.13:13:57	162.852	3121.88	0.0470047	-1.45727
2019-10-14.13:13:58	164.084	3116.32	0.0472605	-1.81434
2019-10-14.13:13:59	165.419	3109.86	0.046699	-2.08927
2019-10-14.13:14:00	166.751	3102.93	0.0464163	-1.94651
2019-10-14.13:14:01	167.876	3096.61	0.0465279	-1.66706
2019-10-14.13:14:02	168.757	3091.24	0.0465043	-1.30305
2019-10-14.13:14:03	169.434	3086.86	0.0465795	-1.42544
2019-10-14.13:14:04	170.237	3081.9	0.0468487	-1.7582
2019-10-14.13:14:05	171.152	3076.04	0.0467021	-2.03115
2019-10-14.13:14:06	172.145	3069.47	0.0464213	-2.18164
2019-10-14.13:14:07	173.051	3062.89	0.0462287	-1.9405
2019-10-14.13:14:08	173.772	3057.03	0.0461731	-1.67443
2019-10-14.13:14:09	174.294	3052.06	0.0460902	-1.36096
2019-10-14.13:14:10	174.676	3047.86	0.0461866	-1.53024
2019-10-14.13:14:11	175.184	3043.01	0.0463176	-1.81412
2019-10-14.13:14:12	175.807	3037.34	0.0460885	-2.06668
2019-10-14.13:14:13	176.518	3030.96	0.045881	-2.2513
2019-10-14.13:14:14	177.186	3024.46	0.0456799	-2.01934
2019-10-14.13:14:15	177.693	3018.62	0.0455337	-1.78225
2019-10-14.13:14:16	178.032	3013.57	0.0454518	-1.51288
2019-10-14.13:14:17	178.21	3009.37	0.0454215	-1.4585
2019-10-14.13:14:18	178.46	3004.92	0.0455459	-1.75118
2019-10-14.13:14:19	178.832	2999.67	0.0453872	-1.99983
2019-10-14.13:14:20	179.31	2993.69	0.0451487	-2.22254
2019-10-14.13:14:21	179.841	2987.17	0.0449797	-2.14717
2019-10-14.13:14:22	180.245	2981.09	0.0447474	-1.93428
2019-10-14.13:14:23	180.503	2975.73	0.0446466	-1.69478
2019-10-14.13:14:24	180.611	2971.16	0.044552	-1.43999
2019-10-14.13:14:25	180.645	2967.1	0.0445872	-1.63062
2019-10-14.13:14:26	180.807	2962.4	0.0445874	-1.87251
2019-10-14.13:14:27	181.087	2956.94	0.04435	-2.10558
2019-10-14.13:14:28	181.473	2950.77	0.0441937	-2.31547
2019-10-14.13:14:29	181.856	2944.34	0.0439527	-2.09975
2019-10-14.13:14:30	182.1	2938.56	0.0437365	-1.87825
2019-10-14.13:14:31	182.205	2933.51	0.0436759	-1.64125
2019-10-14.13:14:32	182.173	2929.22	0.0435485	-1.43359
2019-10-14.13:14:33	182.151	2925.08	0.0436168	-1.72062
2019-10-14.13:14:34	182.262	2920.19	0.0435336	-1.95681
2019-10-14.13:14:35	182.491	2914.57	0.0432936	-2.18409
2019-10-14.13:14:36	182.824	2908.25	0.0431518	-2.30192
2019-10-14.13:14:37	183.096	2901.99	0.0428664	-2.05525
2019-10-14.13:14:38	183.232	2896.44	0.0427059	-1.82758
2019-10-14.13:14:39	183.234	2891.64	0.0426477	-1.59228
2019-10-14.13:14:40	183.119	2887.55	0.0425586	-1.54926
2019-10-14.13:14:41	183.084	2883.22	0.0426011	-1.80251
