DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
2019-10-11.16:37:08	152.766	2184.13	0.0837413	0.031195
2019-10-11.16:37:09	152.421	2184.5	0.0875716	0.0760417
2019-10-11.16:37:10	152.084	2184.93	0.0768805	0.0918416
2019-10-11.16:37:11	151.769	2185.35	0.0726667	0.0791044
2019-10-11.16:37:12	151.491	2185.68	0.0797777	0.0386715
2019-10-11.16:37:13	151.262	2185.85	0.0824199	-0.02579
2019-10-11.16:37:14	151.088	2185.82	0.0765528	-0.108878
2019-10-11.16:37:15	150.975	2185.54	0.0740795	-0.205724
2019-10-11.16:37:16	150.924	2184.99	0.0784466	-0.311676
2019-10-11.16:37:17	150.935	2184.15	0.0806691	-0.421031
2019-10-11.16:37:18	150.979	2183.1	0.0824402	-0.344407
2019-10-11.16:37:19	150.952	2182.3	0.0951621	-0.20906
2019-10-11.16:37:20	150.857	2181.85	0.0935187	-0.077229
2019-10-11.16:37:21	150.699	2181.73	0.0824722	0.0460821
2019-10-11.16:37:22	150.488	2181.91	0.0820106	0.154712
2019-10-11.16:37:23	150.241	2182.33	0.0891532	0.243223
2019-10-11.16:37:24	149.969	2182.94	0.0885653	0.309092
2019-10-11.16:37:25	149.688	2183.67	0.0818765	0.351176
2019-10-11.16:37:26	149.632	2184.16	5.50915	-0.956769
2019-10-11.16:37:27	151.189	2179.28	13.5539	-1.43665
2019-10-11.16:37:28	152.664	2173.49	21.3947	0.0857105
2019-10-11.16:37:29	154.885	2166.68	29.3056	-1.13009
2019-10-11.16:37:30	157.492	2157.86	30.1291	0.286385
2019-10-11.16:37:31	159.637	2151.41	30.1277	-0.420735
2019-10-11.16:37:32	162.03	2143.65	30.1237	-0.859244
2019-10-11.16:37:33	164.421	2134.9	30.1229	-0.656029
2019-10-11.16:37:34	166.496	2126.95	30.1253	-0.261063
2019-10-11.16:37:35	168.196	2120.5	30.1265	-0.0274356
2019-10-11.16:37:36	169.873	2114.18	30.1244	-0.444243
2019-10-11.16:37:37	171.604	2107.07	30.1231	-0.638226
2019-10-11.16:37:38	173.306	2099.58	30.1225	-0.697635
2019-10-11.16:37:39	174.911	2092.12	30.1225	-0.625728
2019-10-11.16:37:40	176.353	2085.08	30.1229	-0.427173
2019-10-11.16:37:41	177.578	2078.83	30.1236	-0.122572
2019-10-11.16:37:42	178.679	2073.16	30.1226	-0.381407
2019-10-11.16:37:43	179.85	2066.91	30.1216	-0.560009
2019-10-11.16:37:44	181.026	2060.27	30.1207	-0.636164
2019-10-11.16:37:45	182.161	2053.49	30.1203	-0.637085
2019-10-11.16:37:46	183.215	2046.85	30.1202	-0.562642
2019-10-11.16:37:47	184.153	2040.59	30.1203	-0.40791
2019-10-11.16:37:48	184.94	2034.92	30.1206	-0.244106
2019-10-11.16:37:49	185.707	2029.4	30.1195	-0.467637
2019-10-11.16:37:50	186.521	2023.42	30.1186	-0.585792
2019-10-11.16:37:51	187.34	2017.16	30.1178	-0.640762
2019-10-11.16:37:52	188.124	2010.95	25.6429	-0.598207
2019-10-11.16:37:53	188.82	2005.84	21.1222	-0.915827
2019-10-11.16:37:54	189.667	2000	18.0181	-1.11851
2019-10-11.16:37:55	190.513	1993.58	15.1625	-1.16325
2019-10-11.16:37:56	191.328	1987.35	12.5204	-1.07652
2019-10-11.16:37:57	192.004	1981.83	10.5846	-0.776794
2019-10-11.16:37:58	192.495	1977.16	8.98901	-0.934754
2019-10-11.16:37:59	193.142	1971.69	7.49303	-1.27183
2019-10-11.16:38:00	193.926	1965.25	6.38766	-1.5274
2019-10-11.16:38:01	194.729	1958.25	5.43337	-1.38735
2019-10-11.16:38:02	195.367	1951.95	4.51219	-1.11578
2019-10-11.16:38:03	195.82	1946.68	3.78934	-0.797566
2019-10-11.16:38:04	196.161	1942.07	3.22622	-1.07313
2019-10-11.16:38:05	196.674	1936.42	2.69679	-1.41207
2019-10-11.16:38:06	197.333	1929.68	2.2939	-1.57772
2019-10-11.16:38:07	197.889	1923.1	1.95549	-1.19094
2019-10-11.16:38:08	198.219	1917.77	1.61194	-0.818635
2019-10-11.16:38:09	198.451	1913.15	1.33512	-1.16222
2019-10-11.16:38:10	198.886	1907.26	1.13048	-1.56325
2019-10-11.16:38:11	199.441	1900.35	0.966808	-1.35339
2019-10-11.16:38:12	199.755	1894.59	0.811699	-0.910989
2019-10-11.16:38:13	199.895	1890	0.641164	-1.16887
2019-10-11.16:38:14	200.259	1884.09	0.51498	-1.66092
2019-10-11.16:38:15	200.712	1877.28	0.478725	-1.20649
2019-10-11.16:38:16	200.842	1872.2	0.391475	-0.837494
2019-10-11.16:38:17	201.051	1867.01	0.235998	-1.56507
2019-10-11.16:38:18	201.473	1860.15	0.243886	-1.23838
2019-10-11.16:38:19	201.551	1855.08	0.248308	-0.92249
2019-10-11.16:38:20	201.793	1849.51	0.0591781	-1.79383
2019-10-11.16:38:21	202.089	1843	0.131351	-0.885397
2019-10-11.16:38:22	202.13	1838.26	0.114721	-1.56471
2019-10-11.16:38:23	202.483	1831.48	-0.0251327	-1.02541
2019-10-11.16:38:24	202.488	1826.73	0.0798939	-1.56999
2019-10-11.16:38:25	202.829	1820.01	-0.0101094	-0.86564
2019-10-11.16:38:26	202.869	1815.1	-0.0241412	-1.96288
2019-10-11.16:38:27	203.036	1808.96	0.0074236	-0.71715
2019-10-11.16:38:28	203.328	1802.76	-0.058034	-0.820614
2019-10-11.16:38:29	203.424	1797.44	-0.0782506	-2.08201
2019-10-11.16:38:30	203.417	1792.21	-0.0498396	-3.02306
2019-10-11.16:38:31	203.354	1787.15	-0.0601202	-3.99745
2019-10-11.16:38:32	203.187	1782.17	-0.10703	-4.80789
2019-10-11.16:38:33	202.543	1776.53	-0.161258	-1.07206
2019-10-11.16:38:34	200.513	1772.29	-0.119191	5.83255
2019-10-11.16:38:35	197.826	1769.93	-0.0603471	9.49281
2019-10-11.16:38:36	195.224	1768.15	-0.0217542	11.1132
2019-10-11.16:38:37	192.844	1766.52	0.0369592	11.7745
2019-10-11.16:38:38	190.685	1764.9	0.0781771	11.9757
2019-10-11.16:38:39	188.735	1763.25	0.0913096	11.9232
2019-10-11.16:38:40	186.976	1761.6	0.101994	11.6634
2019-10-11.16:38:41	185.384	1759.95	0.107417	11.1231
2019-10-11.16:38:42	183.937	1758.39	0.0989937	10.1445
2019-10-11.16:38:43	182.608	1756.94	0.0895082	8.55779
2019-10-11.16:38:44	181.354	1755.69	0.089213	6.23207
2019-10-11.16:38:45	180.119	1754.68	0.098124	3.17264
2019-10-11.16:38:46	178.824	1753.95	0.122532	-0.386652
[State]	Landing
2019-10-11.16:38:47	177.427	1753.45	0.172959	-4.08026
2019-10-11.16:38:48	175.977	1753.09	0.250408	-7.36509
2019-10-11.16:38:49	174.572	1752.71	0.344536	-9.58784
2019-10-11.16:38:50	173.278	1752.14	0.443008	-10.2578
2019-10-11.16:38:51	172.127	1751.23	0.525233	-9.12506
2019-10-11.16:38:52	171.155	1749.87	0.567295	-6.19865
2019-10-11.16:38:53	170.35	1748.01	0.558325	-1.88751
2019-10-11.16:38:54	169.644	1745.7	0.496141	3.04444
2019-10-11.16:38:55	169.041	1743.19	0.388059	7.91016
2019-10-11.16:38:56	168.706	1740.94	0.260102	11.1983
2019-10-11.16:38:57	168.606	1739.39	0.143241	11.3106
2019-10-11.16:38:58	168.449	1738.83	0.0735897	7.42449
2019-10-11.16:38:59	167.949	1739.22	0.081737	0.83134
2019-10-11.16:39:00	166.931	1740.16	0.175911	-5.4975
2019-10-11.16:39:01	165.813	1740.93	0.325208	-8.90385
2019-10-11.16:39:02	164.912	1740.91	0.458884	-8.19091
2019-10-11.16:39:03	164.32	1739.86	0.5101	-3.8049
2019-10-11.16:39:04	163.949	1737.84	0.459739	2.49844
2019-10-11.16:39:05	163.724	1735.4	0.32983	8.45175
2019-10-11.16:39:06	163.851	1733.45	0.173852	11.4043
2019-10-11.16:39:07	164.093	1732.77	0.0554838	9.02134
2019-10-11.16:39:08	163.971	1733.5	0.0363438	1.96095
2019-10-11.16:39:09	163.159	1735.04	0.137263	-5.13616
2019-10-11.16:39:10	162.228	1736.24	0.304544	-8.09483
2019-10-11.16:39:11	161.627	1736.25	0.424507	-5.7207
2019-10-11.16:39:12	161.399	1734.92	0.424661	0.289634
2019-10-11.16:39:13	161.36	1732.76	0.314842	6.75569
2019-10-11.16:39:14	161.648	1730.89	0.154373	10.5188
2019-10-11.16:39:15	162.113	1730.33	0.0242277	8.64225
2019-10-11.16:39:16	162.182	1731.32	-0.0002508	1.71508
2019-10-11.16:39:17	161.542	1733.1	0.103792	-5.02046
2019-10-11.16:39:18	160.823	1734.38	0.267843	-7.0603
2019-10-11.16:39:19	160.486	1734.28	0.366659	-3.68886
2019-10-11.16:39:20	160.476	1732.81	0.340399	2.54348
2019-10-11.16:39:21	160.674	1730.82	0.213261	8.25943
2019-10-11.16:39:22	161.211	1729.54	0.0606126	9.9576
2019-10-11.16:39:23	161.671	1729.79	-0.0306701	5.62065
2019-10-11.16:39:24	161.494	1731.37	0.0028711	-1.6289
2019-10-11.16:39:25	160.839	1733.14	0.146841	-6.32113
2019-10-11.16:39:26	160.378	1733.87	0.291122	-5.45654
2019-10-11.16:39:27	160.317	1733.09	0.329852	-0.285041
2019-10-11.16:39:28	160.468	1731.32	0.249802	5.87414
2019-10-11.16:39:29	160.902	1729.68	0.104111	9.66676
2019-10-11.16:39:30	161.505	1729.29	-0.0208964	7.96534
2019-10-11.16:39:31	161.685	1730.43	-0.0439095	1.40219
2019-10-11.16:39:32	161.182	1732.3	0.059845	-4.82526
2019-10-11.16:39:33	160.61	1733.6	0.219698	-6.34318
2019-10-11.16:39:34	160.418	1733.49	0.311858	-2.71052
2019-10-11.16:39:35	160.504	1732.08	0.282745	3.34272
2019-10-11.16:39:36	160.801	1730.26	0.158857	8.53694
2019-10-11.16:39:37	161.398	1729.26	0.0170934	9.40863
2019-10-11.16:39:38	161.825	1729.78	-0.0565277	4.503
2019-10-11.16:39:39	161.578	1731.49	-0.0058475	-2.47282
2019-10-11.16:39:40	160.955	1733.19	0.144367	-6.39364
2019-10-11.16:39:41	160.567	1733.76	0.280593	-4.86677
2019-10-11.16:39:42	160.547	1732.86	0.308154	0.510064
2019-10-11.16:39:43	160.717	1731.09	0.221968	6.48634
2019-10-11.16:39:44	161.178	1729.57	0.0787879	9.75811
2019-10-11.16:39:45	161.749	1729.35	-0.0367871	7.46644
2019-10-11.16:39:46	161.849	1730.6	-0.0472531	0.75497
2019-10-11.16:39:47	161.299	1732.47	0.0656494	-5.19279
2019-10-11.16:39:48	160.731	1733.68	0.225781	-6.2961
2019-10-11.16:39:49	160.545	1733.47	0.31232	-2.41648
2019-10-11.16:39:50	160.62	1732	0.278097	3.67033
2019-10-11.16:39:51	160.91	1730.19	0.152326	8.74865
2019-10-11.16:39:52	161.493	1729.24	0.0121368	9.39967
2019-10-11.16:39:53	161.888	1729.81	-0.057509	4.3145
