DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
[State]	Standing
2019-10-11.17:03:17	168.675	2493.04	0.0495507	0.19076
2019-10-11.17:03:18	168.661	2492.92	0.0493064	-0.130727
2019-10-11.17:03:19	168.824	2491.86	0.0490315	-0.383015
2019-10-11.17:03:20	168.943	2490.68	0.0485484	0.0062685
2019-10-11.17:03:21	168.876	2490.45	0.0483776	0.332962
2019-10-11.17:03:22	168.637	2491.18	0.0483375	0.654038
2019-10-11.17:03:23	168.352	2492.41	0.0484533	0.378086
2019-10-11.17:03:24	168.256	2492.83	0.0483594	0.0638414
2019-10-11.17:03:25	168.338	2492.29	0.0480686	-0.259827
2019-10-11.17:03:26	168.545	2490.96	0.0476753	-0.15731
2019-10-11.17:03:27	168.59	2490.22	0.0473315	0.168328
2019-10-11.17:03:28	168.458	2490.43	0.0472837	0.494247
2019-10-11.17:03:29	168.167	2491.56	0.0472851	0.612019
2019-10-11.17:03:30	167.979	2492.51	0.0473702	0.258058
2019-10-11.17:03:31	167.973	2492.52	0.0471575	-0.0639599
2019-10-11.17:03:32	168.144	2491.59	0.0468976	-0.366902
2019-10-11.17:03:33	168.314	2490.34	0.0464266	-0.0046983
2019-10-11.17:03:34	168.295	2490.02	0.0462271	0.317883
2019-10-11.17:03:35	168.102	2490.64	0.0462039	0.639633
2019-10-11.17:03:36	167.823	2491.92	0.046304	0.449977
2019-10-11.17:03:37	167.721	2492.49	0.0462632	0.138633
2019-10-11.17:03:38	167.797	2492.12	0.0459874	-0.18287
2019-10-11.17:03:39	168.024	2490.88	0.0456533	-0.215662
2019-10-11.17:03:40	168.124	2489.97	0.0452664	0.126665
2019-10-11.17:03:41	168.045	2490.01	0.0451885	0.450024
2019-10-11.17:03:42	167.797	2490.99	0.0451416	0.715235
2019-10-11.17:03:43	167.582	2492.13	0.0452895	0.34678
2019-10-11.17:03:44	167.552	2492.36	0.0451455	0.0300217
2019-10-11.17:03:45	167.601	2492.03	-3.24585	2.64676
2019-10-11.17:03:46	165.508	2501.85	-3.27027	8.38791
2019-10-11.17:03:47	161.511	2524.92	-1.92259	13.0052
2019-10-11.17:03:48	155.548	2558.48	-1.55052	16.9927
2019-10-11.17:03:49	148.023	2599.89	-1.60729	20.4137
2019-10-11.17:03:50	139.33	2646.04	-1.15216	23.0806
2019-10-11.17:03:51	129.901	2693.76	-0.526688	24.8434
2019-10-11.17:03:52	120.271	2740.09	-0.389149	25.5542
2019-10-11.17:03:53	111.099	2782.47	-0.651775	25.0236
2019-10-11.17:03:54	103.04	2818.84	-0.812301	23.1235
2019-10-11.17:03:55	96.7787	2847.69	-0.627324	19.7952
2019-10-11.17:03:56	93.0066	2868.05	-0.264071	15.1475
2019-10-11.17:03:57	92.1678	2879.49	-0.0412387	9.70391
2019-10-11.17:03:58	94.3924	2881.97	-0.137905	4.02157
2019-10-11.17:03:59	99.4738	2875.61	-0.437674	-1.29868
2019-10-11.17:04:00	106.811	2860.97	-0.571841	-5.53469
2019-10-11.17:04:01	115.609	2839.32	-0.279139	-8.34504
2019-10-11.17:04:02	125.039	2812.48	0.173744	-9.67359
2019-10-11.17:04:03	134.284	2782.9	0.251837	-9.59473
2019-10-11.17:04:04	142.716	2753.47	-0.0384635	-8.35039
2019-10-11.17:04:05	149.817	2727.12	-0.130068	-6.19423
2019-10-11.17:04:06	155.181	2706.6	0.104222	-3.32819
2019-10-11.17:04:07	158.544	2694.21	0.182693	0.0465061
2019-10-11.17:04:08	159.834	2691.53	0.0133936	3.69951
[State]	StraightAndLevel
2019-10-11.17:04:09	159.081	2699.16	-0.0181998	7.42297
2019-10-11.17:04:10	156.377	2716.74	0.10907	11.0443
2019-10-11.17:04:11	151.939	2743.08	0.110351	14.393
2019-10-11.17:04:12	146.089	2776.31	0.0009236	17.2946
2019-10-11.17:04:13	139.187	2814.13	-0.0156737	19.597
2019-10-11.17:04:14	131.606	2854.05	0.0546587	21.153
2019-10-11.17:04:15	123.805	2893.64	0.0622464	21.8278
2019-10-11.17:04:16	116.305	2930.7	-0.0277918	21.5033
2019-10-11.17:04:17	109.649	2963.39	-0.123635	20.1
2019-10-11.17:04:18	104.372	2990.28	-0.150704	17.613
2019-10-11.17:04:19	100.975	3010.38	-0.124504	14.1494
2019-10-11.17:04:20	99.8303	3023.1	-0.108964	9.97937
2019-10-11.17:04:21	101.091	3028.23	-0.138561	5.53347
2019-10-11.17:04:22	104.627	3025.92	-0.177358	1.32518
2019-10-11.17:04:23	110.048	3016.74	-0.151669	-2.18565
2019-10-11.17:04:24	116.799	3001.7	-0.0426168	-4.70367
2019-10-11.17:04:25	124.228	2982.29	0.0647994	-6.09204
2019-10-11.17:04:26	131.712	2960.41	0.0764487	-6.37484
2019-10-11.17:04:27	138.706	2938.3	0.0266552	-5.67119
2019-10-11.17:04:28	144.736	2918.27	0.0272472	-4.15078
2019-10-11.17:04:29	149.446	2902.5	0.0802718	-1.98514
2019-10-11.17:04:30	152.602	2892.84	0.0914627	0.652072
2019-10-11.17:04:31	154.083	2890.62	0.0536233	3.57884
2019-10-11.17:04:32	153.873	2896.47	0.0441233	6.62053
